source,target,aerial_distance_m,road_distance_m,duration_s,weight
BTP219 - Canara Bank Junction,"BTP113 - 27th Cross, Pai Vista, KR Road",1957.5,2618.6,349.1,0.000382
BTP219 - Canara Bank Junction,"BTP177 - Aurobindo Circle, ORR",1620.3,1839.8,214.5,0.000543
BTP219 - Canara Bank Junction,BTP109 - Dewan Madhava Rao Junction,1697.9,2624.0,348.0,0.000381
BTP219 - Canara Bank Junction,"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",1681.9,2481.4,299.5,0.000403
BTP219 - Canara Bank Junction,"BTP191 - 40th Cross, 4th Main, Jayanagar",1255.7,1620.0,217.0,0.000617
BTP219 - Canara Bank Junction,BTP216 - Yediyur Junction,1128.2,1989.0,281.3,0.000503
BTP219 - Canara Bank Junction,"BTP186 - 9th Cross, 4th Main, Jayanagar",922.8,1778.9,313.7,0.000562
BTP219 - Canara Bank Junction,"BTP190 - 36th Cross, 4th Main, Jayanagar",1017.6,1425.6,215.6,0.000701
BTP219 - Canara Bank Junction,BTP187 - South End Circle,755.0,1797.8,251.0,0.000556
BTP219 - Canara Bank Junction,BTP184 - Lalbagh West Gate,1977.3,3594.9,460.7,0.000278
BTP219 - Canara Bank Junction,"BTP189 - New Diagonal Road, Jayanagar",537.1,872.1,120.3,0.001145
BTP219 - Canara Bank Junction,"BTP114 - KR Road Junction, Near JSS",1297.2,1926.2,302.4,0.000519
BTP219 - Canara Bank Junction,"BTP127 - Sagar Hospital, Jayanagar",1528.8,1903.6,293.5,0.000525
BTP219 - Canara Bank Junction,"BTP110 - Bharathi Nursing Home, Basavanagudi",1497.4,2403.4,327.2,0.000416
BTP219 - Canara Bank Junction,"BTP179 - 9th Block, 28th Main, Jayanagar",1950.4,2643.6,297.9,0.000378
BTP219 - Canara Bank Junction,"BTP188 - 27th Cross, 4th Main, Jayanagar",460.7,912.4,129.6,0.001095
BTP219 - Canara Bank Junction,BTP185 - RV Teachers College,1547.8,3250.6,397.3,0.000308
BTP219 - Canara Bank Junction,"BTP178 - 18th Main, Marenahalli",1677.7,2720.6,313.8,0.000367
BTP219 - Canara Bank Junction,"BTP112 - 14th Cross, KR Road",1244.3,1914.5,275.0,0.000522
"BTP099 - Cash Pharmacy, Residency Road",BTP076 - Hudson Circle,1251.3,3089.4,355.9,0.000324
"BTP099 - Cash Pharmacy, Residency Road",BTP079 - Town Hall Junction,1750.0,3537.0,415.3,0.000283
"BTP099 - Cash Pharmacy, Residency Road",BTP180 - Swagath Poornima Theatre,1704.8,2917.2,348.6,0.000343
"BTP099 - Cash Pharmacy, Residency Road",BTP100 - Richmond Circle,736.5,1747.8,245.5,0.000572
"BTP099 - Cash Pharmacy, Residency Road",BTP037 - KR Circle,1704.1,4507.1,444.2,0.000222
"BTP099 - Cash Pharmacy, Residency Road",BTP173 - TMC,1478.8,3401.5,361.2,0.000294
"BTP099 - Cash Pharmacy, Residency Road",BTP042 - Minsk Square Junction (CTO),1355.3,2822.0,289.2,0.000354
"BTP099 - Cash Pharmacy, Residency Road",BTP103 - Shanti Nagar TTMC,1938.8,2991.1,333.4,0.000334
"BTP099 - Cash Pharmacy, Residency Road","BTP101 - Blood Bank Circle, KH Road",914.3,2052.2,260.1,0.000487
"BTP099 - Cash Pharmacy, Residency Road",BTP078 - NR Square Junction,1654.0,3686.2,421.6,0.000271
"BTP099 - Cash Pharmacy, Residency Road",BTP047 - Vidhan Soudha Metro Station,1460.1,4020.6,492.6,0.000249
"BTP099 - Cash Pharmacy, Residency Road",BTP041 - Gopal Gowda Circle,1417.4,3329.4,332.9,0.0003
"BTP099 - Cash Pharmacy, Residency Road",BTP052 - CID Carlton House Junction,1895.5,3927.9,407.2,0.000255
"BTP099 - Cash Pharmacy, Residency Road",BTP171 - Indian Express (Balekundri),1918.9,3147.3,445.8,0.000318
"BTP099 - Cash Pharmacy, Residency Road",BTP036 - Police Thimmaiah Circle (GPO),1476.7,2724.6,270.5,0.000367
"BTP099 - Cash Pharmacy, Residency Road",BTP075 - Police Corner,1519.5,3091.5,352.1,0.000323
"BTP099 - Cash Pharmacy, Residency Road","BTP102 - BMTC Junction, KH Road",1717.8,2803.5,320.8,0.000357
"BTP099 - Cash Pharmacy, Residency Road",BTP142 - Lower Agram Road Junction,1835.4,2779.3,372.5,0.00036
"BTP099 - Cash Pharmacy, Residency Road",BTP077 - Halasuru Gate Junction,1460.4,2866.2,326.8,0.000349
"BTP099 - Cash Pharmacy, Residency Road",BTP203 - RRMR Junction,749.9,2127.3,268.6,0.00047
BTP076 - Hudson Circle,BTP079 - Town Hall Junction,568.6,3046.9,391.7,0.000328
BTP076 - Hudson Circle,BTP180 - Swagath Poornima Theatre,856.7,3205.4,393.6,0.000312
BTP076 - Hudson Circle,BTP192 - Urvashi Theater,1316.1,3612.4,427.2,0.000277
BTP076 - Hudson Circle,BTP100 - Richmond Circle,1178.6,2889.6,400.3,0.000346
BTP076 - Hudson Circle,BTP037 - KR Circle,977.2,2504.1,321.9,0.000399
BTP076 - Hudson Circle,BTP173 - TMC,1918.5,2562.2,333.7,0.00039
BTP076 - Hudson Circle,BTP042 - Minsk Square Junction (CTO),1797.1,2757.5,348.9,0.000363
BTP076 - Hudson Circle,BTP103 - Shanti Nagar TTMC,1603.3,3949.2,482.8,0.000253
BTP076 - Hudson Circle,"BTP101 - Blood Bank Circle, KH Road",1046.5,2996.8,390.6,0.000334
BTP076 - Hudson Circle,BTP167 - JC Road Junction,1358.8,3597.7,487.5,0.000278
BTP076 - Hudson Circle,BTP078 - NR Square Junction,439.8,3196.1,398.0,0.000313
BTP076 - Hudson Circle,BTP047 - Vidhan Soudha Metro Station,1372.8,1921.7,330.5,0.00052
BTP076 - Hudson Circle,BTP041 - Gopal Gowda Circle,1042.3,1230.5,176.6,0.000812
BTP076 - Hudson Circle,BTP052 - CID Carlton House Junction,1432.8,2085.3,302.7,0.000479
BTP076 - Hudson Circle,BTP036 - Police Thimmaiah Circle (GPO),1566.6,2617.6,335.8,0.000382
BTP076 - Hudson Circle,BTP075 - Police Corner,288.4,2207.6,287.3,0.000453
BTP076 - Hudson Circle,"BTP102 - BMTC Junction, KH Road",1466.5,3761.6,470.2,0.000266
BTP076 - Hudson Circle,BTP120 - Lalbagh Main Gate Junction,1622.2,3981.2,466.4,0.000251
BTP076 - Hudson Circle,BTP077 - Halasuru Gate Junction,235.4,2376.1,303.2,0.000421
BTP076 - Hudson Circle,BTP203 - RRMR Junction,523.3,2340.8,317.8,0.000427
BTP076 - Hudson Circle,BTP053 - Three Let Junction,1921.8,3288.0,385.2,0.000304
BTP076 - Hudson Circle,BTP035 - Basaweshwara Circle (LH) Junction,1845.0,2560.3,310.2,0.00039
"BTP115 - Sahasra Hospital, Jayanagar","BTP159 - JP Nagar Metro, ORR",1213.0,1636.0,171.9,0.000611
"BTP115 - Sahasra Hospital, Jayanagar","BTP197 - 9th Cross, 24th Main, JP Nagar",1465.8,2338.3,264.2,0.000427
"BTP115 - Sahasra Hospital, Jayanagar","BTP221 - 15th Cross, 24th Main, JP Nagar",1912.6,2759.3,309.1,0.000362
"BTP115 - Sahasra Hospital, Jayanagar","BTP117 - 9th Cross, Kanakapura Road",573.3,618.3,87.1,0.001615
"BTP115 - Sahasra Hospital, Jayanagar","BTP161 - 15th Cross, 35th Main, JP Nagar",1294.1,1846.9,194.7,0.000541
"BTP115 - Sahasra Hospital, Jayanagar","BTP113 - 27th Cross, Pai Vista, KR Road",80.9,137.8,35.8,0.007205
"BTP115 - Sahasra Hospital, Jayanagar",BTP196 - Sarakki Main Road,854.1,1248.7,131.1,0.0008
"BTP115 - Sahasra Hospital, Jayanagar","BTP177 - Aurobindo Circle, ORR",1241.4,1578.1,187.7,0.000633
"BTP115 - Sahasra Hospital, Jayanagar","BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",488.4,674.9,82.7,0.00148
"BTP115 - Sahasra Hospital, Jayanagar","BTP191 - 40th Cross, 4th Main, Jayanagar",961.8,1453.0,189.4,0.000688
"BTP115 - Sahasra Hospital, Jayanagar","BTP190 - 36th Cross, 4th Main, Jayanagar",1001.0,1509.4,214.9,0.000662
"BTP115 - Sahasra Hospital, Jayanagar",BTP157 - Kadirenahalli Cross,877.2,1118.9,122.6,0.000893
"BTP115 - Sahasra Hospital, Jayanagar",BTP158 - Devegowda Petrol Bunk,1529.7,2180.5,221.5,0.000458
"BTP115 - Sahasra Hospital, Jayanagar","BTP189 - New Diagonal Road, Jayanagar",1416.5,1801.0,218.7,0.000555
"BTP115 - Sahasra Hospital, Jayanagar","BTP114 - KR Road Junction, Near JSS",781.0,1064.2,158.5,0.000939
"BTP115 - Sahasra Hospital, Jayanagar","BTP188 - 27th Cross, 4th Main, Jayanagar",1560.9,1974.6,243.7,0.000506
"BTP115 - Sahasra Hospital, Jayanagar","BTP200 - 15th Cross, 33rd Main, JP Nagar",1469.1,3060.9,312.4,0.000327
"BTP115 - Sahasra Hospital, Jayanagar","BTP178 - 18th Main, Marenahalli",1708.0,2581.5,289.6,0.000387
"BTP115 - Sahasra Hospital, Jayanagar","BTP112 - 14th Cross, KR Road",1342.9,1587.2,185.0,0.00063
BTP079 - Town Hall Junction,BTP180 - Swagath Poornima Theatre,549.0,1171.8,163.9,0.000853
BTP079 - Town Hall Junction,BTP192 - Urvashi Theater,925.5,1578.9,197.5,0.000633
BTP079 - Town Hall Junction,BTP100 - Richmond Circle,1476.6,2054.9,285.1,0.000486
BTP079 - Town Hall Junction,BTP037 - KR Circle,1324.8,2793.8,334.8,0.000358
BTP079 - Town Hall Junction,BTP103 - Shanti Nagar TTMC,1417.3,2358.9,280.2,0.000424
BTP079 - Town Hall Junction,"BTP101 - Blood Bank Circle, KH Road",1272.6,1488.1,197.4,0.000672
BTP079 - Town Hall Junction,BTP167 - JC Road Junction,814.8,1455.5,253.5,0.000687
BTP079 - Town Hall Junction,BTP078 - NR Square Junction,142.4,180.6,66.9,0.005507
BTP079 - Town Hall Junction,BTP047 - Vidhan Soudha Metro Station,1875.4,2612.3,436.4,0.000383
BTP079 - Town Hall Junction,BTP041 - Gopal Gowda Circle,1516.7,1921.1,282.5,0.00052
BTP079 - Town Hall Junction,BTP052 - CID Carlton House Junction,1818.6,2750.2,343.7,0.000363
BTP079 - Town Hall Junction,BTP106 - VV Puram College,1729.7,3177.5,391.3,0.000315
BTP079 - Town Hall Junction,BTP085 - Briyand Circle,1664.5,2523.0,353.7,0.000396
BTP079 - Town Hall Junction,BTP105 - Shivasankara Circle,1444.0,2663.0,333.2,0.000375
BTP079 - Town Hall Junction,BTP212 - Minto Junction,1531.4,2707.0,326.5,0.000369
BTP079 - Town Hall Junction,BTP075 - Police Corner,484.1,692.7,102.1,0.001442
BTP079 - Town Hall Junction,"BTP102 - BMTC Junction, KH Road",1355.9,2127.2,268.7,0.00047
BTP079 - Town Hall Junction,BTP193 - Vasavi Circle,1874.0,3224.3,379.9,0.00031
BTP079 - Town Hall Junction,BTP184 - Lalbagh West Gate,1880.8,2770.9,321.7,0.000361
BTP079 - Town Hall Junction,BTP120 - Lalbagh Main Gate Junction,1185.8,1947.7,236.7,0.000513
BTP079 - Town Hall Junction,BTP077 - Halasuru Gate Junction,334.6,467.4,82.7,0.002135
BTP079 - Town Hall Junction,BTP203 - RRMR Junction,1000.7,2107.4,250.7,0.000474
BTP079 - Town Hall Junction,BTP217 - Baleyele Junction,1853.1,3205.6,351.8,0.000312
BTP079 - Town Hall Junction,BTP213 - Royan Circle,1850.9,2747.7,287.1,0.000364
BTP180 - Swagath Poornima Theatre,BTP192 - Urvashi Theater,461.4,459.8,61.4,0.00217
BTP180 - Swagath Poornima Theatre,BTP100 - Richmond Circle,1214.9,1976.6,353.1,0.000506
BTP180 - Swagath Poornima Theatre,BTP037 - KR Circle,1789.0,3762.4,454.0,0.000266
BTP180 - Swagath Poornima Theatre,BTP103 - Shanti Nagar TTMC,868.6,1239.9,144.1,0.000806
BTP180 - Swagath Poornima Theatre,"BTP101 - Blood Bank Circle, KH Road",974.2,1409.8,265.4,0.000709
BTP180 - Swagath Poornima Theatre,BTP167 - JC Road Junction,700.1,1808.2,222.4,0.000553
BTP180 - Swagath Poornima Theatre,BTP078 - NR Square Junction,636.2,1400.5,218.5,0.000714
BTP180 - Swagath Poornima Theatre,BTP122 - Siddapura Junction,1466.9,1930.5,236.5,0.000518
BTP180 - Swagath Poornima Theatre,BTP041 - Gopal Gowda Circle,1898.7,2889.7,401.7,0.000346
BTP180 - Swagath Poornima Theatre,BTP106 - VV Puram College,1626.9,2581.9,322.6,0.000387
BTP180 - Swagath Poornima Theatre,BTP105 - Shivasankara Circle,1479.2,2003.3,256.6,0.000499
BTP180 - Swagath Poornima Theatre,BTP212 - Minto Junction,1724.2,2659.6,319.6,0.000376
BTP180 - Swagath Poornima Theatre,BTP075 - Police Corner,938.7,1661.2,221.3,0.000602
BTP180 - Swagath Poornima Theatre,"BTP102 - BMTC Junction, KH Road",822.1,2049.0,336.7,0.000488
BTP180 - Swagath Poornima Theatre,BTP193 - Vasavi Circle,1645.3,2201.0,254.3,0.000454
BTP180 - Swagath Poornima Theatre,BTP184 - Lalbagh West Gate,1545.0,1651.8,185.6,0.000605
BTP180 - Swagath Poornima Theatre,BTP120 - Lalbagh Main Gate Junction,776.1,828.6,100.6,0.001205
BTP180 - Swagath Poornima Theatre,BTP077 - Halasuru Gate Junction,705.9,1435.9,201.9,0.000696
BTP180 - Swagath Poornima Theatre,BTP203 - RRMR Junction,1032.0,2099.2,341.1,0.000476
BTP180 - Swagath Poornima Theatre,BTP217 - Baleyele Junction,1966.6,2521.5,300.0,0.000396
BTP180 - Swagath Poornima Theatre,BTP185 - RV Teachers College,1904.1,2080.8,230.0,0.00048
BTP192 - Urvashi Theater,BTP100 - Richmond Circle,1499.4,2517.8,302.7,0.000397
BTP192 - Urvashi Theater,BTP103 - Shanti Nagar TTMC,672.8,780.1,82.7,0.00128
BTP192 - Urvashi Theater,"BTP101 - Blood Bank Circle, KH Road",1254.9,1951.0,215.0,0.000512
BTP192 - Urvashi Theater,BTP167 - JC Road Junction,553.0,1348.4,161.0,0.000741
BTP192 - Urvashi Theater,BTP078 - NR Square Junction,1043.6,2415.3,284.3,0.000414
BTP192 - Urvashi Theater,BTP122 - Siddapura Junction,1161.8,1470.7,175.1,0.000679
BTP192 - Urvashi Theater,BTP106 - VV Puram College,1314.6,2122.1,261.2,0.000471
BTP192 - Urvashi Theater,BTP105 - Shivasankara Circle,1286.7,1543.5,195.2,0.000647
BTP192 - Urvashi Theater,BTP212 - Minto Junction,1640.4,2199.8,258.2,0.000454
BTP192 - Urvashi Theater,"BTP186 - 9th Cross, 4th Main, Jayanagar",1938.3,2750.4,368.5,0.000363
BTP192 - Urvashi Theater,BTP075 - Police Corner,1372.2,2676.0,287.1,0.000374
BTP192 - Urvashi Theater,"BTP102 - BMTC Junction, KH Road",753.5,2534.1,282.5,0.000394
BTP192 - Urvashi Theater,BTP193 - Vasavi Circle,1248.5,1741.3,192.9,0.000574
BTP192 - Urvashi Theater,BTP184 - Lalbagh West Gate,1099.0,1192.0,124.2,0.000838
BTP192 - Urvashi Theater,BTP120 - Lalbagh Main Gate Junction,321.6,368.8,39.2,0.002704
BTP192 - Urvashi Theater,BTP077 - Halasuru Gate Junction,1150.4,2450.7,267.7,0.000408
BTP192 - Urvashi Theater,BTP203 - RRMR Junction,1466.2,2640.4,290.7,0.000379
BTP192 - Urvashi Theater,BTP217 - Baleyele Junction,1799.8,2061.7,238.6,0.000485
BTP192 - Urvashi Theater,BTP185 - RV Teachers College,1444.5,1621.0,168.6,0.000617
BTP192 - Urvashi Theater,BTP107 - National College Junction,1647.8,2612.5,281.0,0.000383
BTP192 - Urvashi Theater,BTP213 - Royan Circle,1983.9,2528.0,290.4,0.000395
"BTP062 - Basava Mantapa, Dr. Rajkumar Road",BTP074 - Leprosy Hospital Junction,896.5,1727.1,208.2,0.000579
"BTP062 - Basava Mantapa, Dr. Rajkumar Road",BTP061 - Bhashyam Circle,591.6,738.8,131.1,0.001352
"BTP062 - Basava Mantapa, Dr. Rajkumar Road",BTP028 - Vijayanagar Bus Stand Junction,1974.3,2535.6,323.6,0.000394
"BTP062 - Basava Mantapa, Dr. Rajkumar Road",BTP010 - Rajajinagar Entrance,643.8,912.8,125.7,0.001094
"BTP062 - Basava Mantapa, Dr. Rajkumar Road","BTP204 - ESI Hospital, Rajajinagar",1165.9,1345.3,220.9,0.000743
"BTP062 - Basava Mantapa, Dr. Rajkumar Road","BTP170 - Dr. Bheem Rao Palace, Chord Road",1220.9,1655.6,221.2,0.000604
"BTP062 - Basava Mantapa, Dr. Rajkumar Road","BTP015 - Suguna Hospital, Dr. Rajkumar Road",1013.9,1531.0,191.0,0.000653
"BTP062 - Basava Mantapa, Dr. Rajkumar Road",BTP067 - Jai Muni Rao Circle,1300.2,1959.7,241.4,0.00051
"BTP062 - Basava Mantapa, Dr. Rajkumar Road",BTP018 - Dhobi Ghat Junction,1003.6,1534.0,206.4,0.000651
"BTP062 - Basava Mantapa, Dr. Rajkumar Road",BTP068 - Veeresh Theatre Junction,1022.9,1644.0,208.6,0.000608
"BTP062 - Basava Mantapa, Dr. Rajkumar Road",BTP214 - 5th Main Chamrajpet  Junction,1672.6,2991.8,461.7,0.000334
"BTP062 - Basava Mantapa, Dr. Rajkumar Road",BTP006 - Navarang Bar Junction,1271.2,1563.9,236.7,0.000639
"BTP062 - Basava Mantapa, Dr. Rajkumar Road",BTP009 - Prakash Nagar Junction,1438.5,2223.7,275.6,0.000449
"BTP062 - Basava Mantapa, Dr. Rajkumar Road","BTP025 - Puttamma Choultry, Nagarbhavi",1788.0,2553.9,353.4,0.000391
BTP096 - Gali Anjaneya Temple,BTP017 - Attiguppe Circle,1537.3,2022.0,237.7,0.000494
BTP096 - Gali Anjaneya Temple,"BTP094 - Sri Skanda Complex, Mysore Road",646.1,1837.9,172.4,0.000544
BTP096 - Gali Anjaneya Temple,BTP214 - 5th Main Chamrajpet  Junction,1847.9,3336.5,438.4,0.0003
BTP096 - Gali Anjaneya Temple,BTP098 - Nayandahalli Junction,1702.0,1721.8,143.6,0.00058
BTP096 - Gali Anjaneya Temple,"BTP093 - Toll Gate, Mysore Road",1367.5,2641.1,255.0,0.000378
BTP096 - Gali Anjaneya Temple,BTP092 - Bangalore Builders Junction,1738.5,2912.7,258.5,0.000343
BTP135 - UCO Bank Junction,BTP140 - Madiwala Check Post,412.0,1305.9,160.0,0.000765
BTP135 - UCO Bank Junction,BTP136 - Hosur-Tavarkere Road Junction,722.3,1929.3,248.6,0.000518
BTP135 - UCO Bank Junction,BTP137 - Madiwala Traffic PS Junction,1466.4,1858.7,236.7,0.000538
BTP135 - UCO Bank Junction,BTP138 - Sarjapur Road Check Post,969.6,1258.8,144.4,0.000794
BTP135 - UCO Bank Junction,BTP133 - Adugodi Junction,978.2,1924.5,240.8,0.000519
BTP074 - Leprosy Hospital Junction,BTP061 - Bhashyam Circle,1343.8,2334.5,269.3,0.000428
BTP074 - Leprosy Hospital Junction,BTP010 - Rajajinagar Entrance,737.1,1067.3,159.2,0.000936
BTP074 - Leprosy Hospital Junction,"BTP204 - ESI Hospital, Rajajinagar",1834.9,2904.4,354.8,0.000344
BTP074 - Leprosy Hospital Junction,"BTP170 - Dr. Bheem Rao Palace, Chord Road",1980.0,3251.3,359.4,0.000307
BTP074 - Leprosy Hospital Junction,"BTP015 - Suguna Hospital, Dr. Rajkumar Road",1342.4,1981.1,222.2,0.000505
BTP074 - Leprosy Hospital Junction,BTP085 - Briyand Circle,1370.1,1914.5,255.2,0.000522
BTP074 - Leprosy Hospital Junction,"BTP089 - Police Quarters, Sultan Road",1663.5,2870.2,352.2,0.000348
BTP074 - Leprosy Hospital Junction,BTP018 - Dhobi Ghat Junction,1842.7,3009.2,324.3,0.000332
BTP074 - Leprosy Hospital Junction,BTP068 - Veeresh Theatre Junction,1759.3,2010.2,233.1,0.000497
BTP074 - Leprosy Hospital Junction,BTP214 - 5th Main Chamrajpet  Junction,1566.9,3104.5,422.9,0.000322
BTP074 - Leprosy Hospital Junction,BTP006 - Navarang Bar Junction,1743.0,2513.3,295.3,0.000398
BTP074 - Leprosy Hospital Junction,BTP092 - Bangalore Builders Junction,1952.5,3772.6,398.8,0.000265
BTP074 - Leprosy Hospital Junction,BTP009 - Prakash Nagar Junction,1907.8,2673.9,306.8,0.000374
BTP074 - Leprosy Hospital Junction,BTP213 - Royan Circle,1826.5,2552.6,312.9,0.000392
"BTP159 - JP Nagar Metro, ORR","BTP197 - 9th Cross, 24th Main, JP Nagar",1531.0,2548.8,324.4,0.000392
"BTP159 - JP Nagar Metro, ORR","BTP221 - 15th Cross, 24th Main, JP Nagar",1450.3,2760.2,346.6,0.000362
"BTP159 - JP Nagar Metro, ORR","BTP117 - 9th Cross, Kanakapura Road",639.7,1283.0,202.0,0.000779
"BTP159 - JP Nagar Metro, ORR","BTP161 - 15th Cross, 35th Main, JP Nagar",517.1,1847.8,232.2,0.000541
"BTP159 - JP Nagar Metro, ORR","BTP113 - 27th Cross, Pai Vista, KR Road",1236.8,1550.3,210.3,0.000645
"BTP159 - JP Nagar Metro, ORR",BTP196 - Sarakki Main Road,780.5,1459.2,191.3,0.000685
"BTP159 - JP Nagar Metro, ORR","BTP177 - Aurobindo Circle, ORR",1755.3,3024.6,356.7,0.000331
"BTP159 - JP Nagar Metro, ORR","BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",1347.2,2087.4,257.2,0.000479
"BTP159 - JP Nagar Metro, ORR","BTP191 - 40th Cross, 4th Main, Jayanagar",1827.0,2865.4,363.9,0.000349
"BTP159 - JP Nagar Metro, ORR",BTP157 - Kadirenahalli Cross,972.9,1262.5,129.4,0.000791
"BTP159 - JP Nagar Metro, ORR","BTP114 - KR Road Junction, Near JSS",1992.8,2476.6,333.0,0.000404
"BTP159 - JP Nagar Metro, ORR","BTP200 - 15th Cross, 33rd Main, JP Nagar",921.7,3061.9,349.9,0.000326
"BTP001 - 10th Cross, Dr. Rajkumar Road",BTP023 - Mahalaxmi Layout Entrance,604.2,1391.6,194.7,0.000718
"BTP001 - 10th Cross, Dr. Rajkumar Road","BTP182 - 19th Main Junction, Rajajinagar",1062.1,1198.9,148.4,0.000833
"BTP001 - 10th Cross, Dr. Rajkumar Road","BTP026 - 1st Block Junction, Rajajinagar",775.2,1010.1,147.1,0.000989
"BTP001 - 10th Cross, Dr. Rajkumar Road","BTP204 - ESI Hospital, Rajajinagar",1943.2,2240.1,292.5,0.000446
"BTP001 - 10th Cross, Dr. Rajkumar Road","BTP170 - Dr. Bheem Rao Palace, Chord Road",1974.4,2302.7,259.7,0.000434
"BTP001 - 10th Cross, Dr. Rajkumar Road",BTP008 - Navarang Theatre,1049.9,1392.0,522.6,0.000718
"BTP001 - 10th Cross, Dr. Rajkumar Road","BTP206 - Shankara Mutt Circle, Vijayanagar",1760.6,2479.3,327.6,0.000403
"BTP001 - 10th Cross, Dr. Rajkumar Road",BTP006 - Navarang Bar Junction,1898.7,2170.4,252.5,0.000461
"BTP001 - 10th Cross, Dr. Rajkumar Road",BTP009 - Prakash Nagar Junction,1730.9,1944.5,216.1,0.000514
BTP061 - Bhashyam Circle,BTP010 - Rajajinagar Entrance,742.2,1391.6,193.0,0.000718
BTP061 - Bhashyam Circle,"BTP182 - 19th Main Junction, Rajajinagar",1572.6,2031.1,248.9,0.000492
BTP061 - Bhashyam Circle,"BTP026 - 1st Block Junction, Rajajinagar",1963.0,2420.1,307.8,0.000413
BTP061 - Bhashyam Circle,"BTP204 - ESI Hospital, Rajajinagar",575.7,830.7,149.1,0.001202
BTP061 - Bhashyam Circle,"BTP170 - Dr. Bheem Rao Palace, Chord Road",646.6,1026.8,137.7,0.000973
BTP061 - Bhashyam Circle,BTP008 - Navarang Theatre,1482.5,2180.7,306.9,0.000458
BTP061 - Bhashyam Circle,"BTP015 - Suguna Hospital, Dr. Rajkumar Road",666.3,1307.9,149.8,0.000764
BTP061 - Bhashyam Circle,BTP067 - Jai Muni Rao Circle,1420.7,2462.2,319.3,0.000406
BTP061 - Bhashyam Circle,BTP018 - Dhobi Ghat Junction,520.1,1120.9,170.7,0.000891
BTP061 - Bhashyam Circle,BTP068 - Veeresh Theatre Junction,1261.7,2146.6,286.5,0.000466
BTP061 - Bhashyam Circle,BTP006 - Navarang Bar Junction,757.3,1049.3,153.3,0.000952
BTP061 - Bhashyam Circle,BTP009 - Prakash Nagar Junction,909.1,1262.4,193.0,0.000792
BTP061 - Bhashyam Circle,"BTP025 - Puttamma Choultry, Nagarbhavi",1851.3,3056.4,431.3,0.000327
