id,cluster_id
FKID001707,-1
FKID001708,12
FKID001709,-1
FKID001710,12
FKID001711,6
FKID001712,72
FKID001713,6
FKID001714,6
FKID001715,6
FKID001716,6
FKID001717,-1
FKID001718,9
FKID001719,6
FKID001720,12
FKID001721,12
FKID001722,12
FKID001723,29
FKID001724,29
FKID001725,29
FKID001726,12
FKID001727,12
FKID001728,12
FKID001729,140
FKID001730,101
FKID001731,101
FKID001732,101
FKID001733,101
FKID001734,53
FKID001735,0
FKID001736,101
FKID001737,-1
FKID001738,0
FKID001739,12
FKID001740,0
FKID001741,-1
FKID001742,15
FKID001743,15
FKID001744,15
FKID001745,12
FKID001746,69
FKID001747,12
FKID001748,108
FKID001749,12
FKID001750,15
FKID001751,12
FKID001752,15
FKID001753,0
FKID001754,12
FKID001755,8
FKID001756,0
FKID001757,0
FKID001758,8
FKID001759,-1
FKID001760,12
FKID001761,73
FKID001762,32
FKID001763,41
FKID001764,-1
FKID001765,17
FKID001766,-1
FKID001767,12
FKID001768,4
FKID001769,49
FKID001770,-1
FKID001771,-1
FKID001772,12
FKID001773,12
FKID001774,12
FKID001775,102
FKID001776,12
FKID001777,24
FKID001778,12
FKID001779,12
FKID001780,12
FKID001781,12
FKID001782,12
FKID001783,12
FKID001784,0
FKID001785,-1
FKID001786,0
FKID001787,-1
FKID001788,-1
FKID001789,-1
FKID001790,13
FKID001791,101
FKID001792,54
FKID001793,34
FKID001794,17
FKID001795,-1
FKID001796,17
FKID001797,74
FKID001798,17
FKID001799,34
FKID001800,12
FKID001801,-1
FKID001802,-1
FKID001803,49
FKID001804,49
FKID001805,17
FKID001806,17
FKID001807,-1
FKID001808,78
FKID001809,34
FKID001810,4
FKID001811,34
FKID001812,12
FKID001813,124
FKID001814,12
FKID001815,4
FKID001816,34
FKID001817,12
FKID001818,124
FKID001819,12
FKID001820,12
FKID001821,12
FKID001822,12
FKID001823,82
FKID001824,10
FKID001825,-1
FKID001826,82
FKID001827,82
FKID001828,4
FKID001829,12
FKID001830,26
FKID001831,26
FKID001832,26
FKID001833,12
FKID001834,26
FKID001835,78
FKID001836,12
FKID001837,78
FKID001838,12
FKID001839,7
FKID001840,52
FKID001841,52
FKID001842,52
FKID001843,52
FKID001844,90
FKID001845,52
FKID001846,52
FKID001847,-1
FKID001848,52
FKID001849,12
FKID001850,78
FKID001851,12
FKID001852,12
FKID001853,-1
FKID001854,-1
FKID001855,12
FKID001856,12
FKID001857,12
FKID001858,-1
FKID001859,0
FKID001860,74
FKID001861,12
FKID001862,0
FKID001863,0
FKID001864,80
FKID001865,-1
FKID001866,-1
FKID001867,-1
FKID001868,2
FKID001869,0
FKID001870,35
FKID001871,35
FKID001872,0
FKID001873,0
FKID001874,0
FKID001875,0
FKID001876,0
FKID001877,0
FKID001878,0
FKID001879,132
FKID001880,112
FKID001881,7
FKID001882,51
FKID001883,12
FKID001884,-1
FKID001885,80
FKID001886,-1
FKID001887,-1
FKID001888,0
FKID001889,0
FKID001890,80
FKID001891,71
FKID001892,71
FKID001893,0
FKID001894,71
FKID001895,24
FKID001896,4
FKID001897,4
FKID001898,4
FKID001899,-1
FKID001900,4
FKID001901,-1
FKID001902,71
FKID001903,71
FKID001904,71
FKID001905,12
FKID001906,52
FKID001907,26
FKID001908,12
FKID001909,52
FKID001910,137
FKID001911,12
FKID001912,-1
FKID001913,-1
FKID001914,-1
FKID001915,4
FKID001916,0
FKID001917,0
FKID001918,0
FKID001919,0
FKID001920,0
FKID001921,0
FKID001922,7
FKID001923,0
FKID001924,-1
FKID001925,0
FKID001926,0
FKID001927,7
FKID001928,-1
FKID001929,32
FKID001930,-1
FKID001931,-1
FKID001932,-1
FKID001933,12
FKID001934,-1
FKID001935,12
FKID001936,-1
FKID001937,114
FKID001938,4
FKID001939,0
FKID001940,80
FKID001941,-1
FKID001942,115
FKID001943,0
FKID001944,12
FKID001945,6
FKID001946,4
FKID001947,4
FKID001948,12
FKID001949,12
FKID001950,-1
FKID001951,-1
FKID001952,12
FKID001953,0
FKID001954,-1
FKID001955,4
FKID001956,-1
FKID001957,0
FKID001958,12
FKID001959,114
FKID001960,-1
FKID001961,-1
FKID001962,12
FKID001963,24
FKID001964,-1
FKID001965,114
FKID001966,35
FKID001967,0
FKID001968,16
FKID001969,-1
FKID001970,0
FKID001971,4
FKID001972,12
FKID001973,12
FKID001974,12
FKID001975,38
FKID001976,12
FKID001977,4
FKID001978,52
FKID001979,-1
FKID001980,4
FKID001981,4
FKID001982,4
FKID001983,60
FKID001984,60
FKID001985,12
FKID001986,4
FKID001987,12
FKID001988,4
FKID001989,48
FKID001990,48
FKID001991,2
FKID001992,48
FKID001993,135
FKID001994,48
FKID001995,48
FKID001996,48
FKID001997,48
FKID001998,48
FKID001999,48
FKID002000,0
FKID002001,135
FKID002002,48
FKID002003,48
FKID002004,48
FKID002005,48
FKID002006,12
FKID002007,12
FKID002008,-1
FKID002009,52
FKID002010,52
FKID002011,12
FKID002012,12
FKID002013,52
FKID002014,-1
FKID002015,52
FKID002016,52
FKID002017,52
FKID002018,52
FKID002019,21
FKID002020,52
FKID002021,52
FKID002022,52
FKID002023,52
FKID002024,52
FKID002025,112
FKID002026,52
FKID002027,52
FKID002028,52
FKID002029,0
FKID002030,52
FKID002031,12
FKID002032,12
FKID002033,52
FKID002034,21
FKID002035,52
FKID002036,12
FKID002037,52
FKID002038,12
FKID002039,52
FKID002040,52
FKID002041,12
FKID002042,-1
FKID002043,-1
FKID002044,-1
FKID002045,12
FKID002046,23
FKID002047,-1
FKID002048,132
FKID002049,132
FKID002050,132
FKID002051,132
FKID002052,132
FKID002053,21
FKID002054,-1
FKID002055,21
FKID002056,21
FKID002057,21
FKID002058,21
FKID002059,21
FKID002060,88
FKID002061,73
FKID002062,-1
FKID002063,-1
FKID002064,12
FKID002065,-1
FKID002066,88
FKID002067,-1
FKID002068,-1
FKID002069,12
FKID002070,140
FKID002071,12
FKID002072,7
FKID002073,88
FKID002074,7
FKID002075,7
FKID002076,12
FKID002077,112
FKID002078,112
FKID002079,112
FKID002080,88
FKID002081,4
FKID002082,5
FKID002083,-1
FKID002084,98
FKID002085,12
FKID002086,12
FKID002087,120
FKID002088,65
FKID002089,85
FKID002090,-1
FKID002091,-1
FKID002092,-1
FKID002093,98
FKID002094,-1
FKID002095,12
FKID002096,4
FKID002097,34
FKID002098,38
FKID002099,48
FKID002100,38
FKID002101,48
FKID002102,17
FKID002103,114
FKID002104,48
FKID002105,73
FKID002106,106
FKID002107,63
FKID002108,24
FKID002109,-1
FKID002110,-1
FKID002111,115
FKID002112,115
FKID002113,49
FKID002114,115
FKID002115,0
FKID002116,-1
FKID002117,21
FKID002118,-1
FKID002119,114
FKID002120,131
FKID002121,114
FKID002122,-1
FKID002123,-1
FKID002124,-1
FKID002125,63
FKID002126,63
FKID002127,63
FKID002128,63
FKID002129,63
FKID002130,63
FKID002131,63
FKID002132,63
FKID002133,137
FKID002134,-1
FKID002135,49
FKID002136,49
FKID002137,49
FKID002138,49
FKID002139,63
FKID002140,35
FKID002141,-1
FKID002142,-1
FKID002143,-1
FKID002144,79
FKID002145,-1
FKID002146,79
FKID002147,12
FKID002148,86
FKID002149,-1
FKID002150,-1
FKID002151,125
FKID002152,12
FKID002153,73
FKID002154,-1
FKID002155,-1
FKID002156,-1
FKID002157,-1
FKID002158,-1
FKID002159,76
FKID002160,76
FKID002161,65
FKID002162,-1
FKID002163,-1
FKID002164,12
FKID002165,28
FKID002166,117
FKID002167,44
FKID002168,24
FKID002169,78
FKID002170,-1
FKID002171,65
FKID002172,137
FKID002173,-1
FKID002174,-1
FKID002175,-1
FKID002176,65
FKID002177,137
FKID002178,-1
FKID002179,-1
FKID002180,137
FKID002181,-1
FKID002182,65
FKID002183,10
FKID002184,137
FKID002185,-1
FKID002186,137
FKID002187,-1
FKID002188,-1
FKID002189,-1
FKID002190,12
FKID002191,-1
FKID002192,-1
FKID002193,-1
FKID002194,8
FKID002195,-1
FKID002196,38
FKID002197,24
FKID002198,-1
FKID002199,135
FKID002200,0
FKID002201,12
FKID002202,0
FKID002203,-1
FKID002204,0
FKID002205,12
FKID002206,-1
FKID002207,17
FKID002208,17
FKID002209,0
FKID002210,-1
FKID002211,0
FKID002212,0
FKID002213,-1
FKID002214,-1
FKID002215,-1
FKID002216,0
FKID002217,12
FKID002218,24
FKID002219,-1
FKID002220,9
FKID002221,4
FKID002222,-1
FKID002223,103
FKID002224,9
FKID002225,24
FKID002226,0
FKID002227,52
FKID002228,-1
FKID002229,35
FKID002230,35
FKID002231,35
FKID002232,35
FKID002233,4
FKID002234,-1
FKID002235,51
FKID002236,51
FKID002237,51
FKID002238,46
FKID002239,-1
FKID002240,12
FKID002241,12
FKID002242,-1
FKID002243,6
FKID002244,6
FKID002245,-1
FKID002246,7
FKID002247,51
FKID002248,47
FKID002249,-1
FKID002250,-1
FKID002251,12
FKID002252,47
FKID002253,47
FKID002254,47
FKID002255,47
FKID002256,47
FKID002257,99
FKID002258,12
FKID002259,-1
FKID002260,4
FKID002261,15
FKID002262,4
FKID002263,7
FKID002264,47
FKID002265,46
FKID002266,12
FKID002267,101
FKID002268,24
FKID002269,101
FKID002270,21
FKID002271,21
FKID002272,65
FKID002273,-1
FKID002274,4
FKID002275,24
FKID002276,65
FKID002277,12
FKID002278,49
FKID002279,-1
FKID002280,12
FKID002281,12
FKID002282,-1
FKID002283,-1
FKID002284,35
FKID002285,12
FKID002286,-1
FKID002287,-1
FKID002288,17
FKID002289,17
FKID002290,35
FKID002291,88
FKID002292,-1
FKID002293,88
FKID002294,74
FKID002295,76
FKID002296,21
FKID002297,10
FKID002298,88
FKID002299,-1
FKID002300,-1
FKID002301,-1
FKID002302,9
FKID002303,9
FKID002304,9
FKID002305,9
FKID002306,52
FKID002307,52
FKID002308,132
FKID002309,-1
FKID002310,12
FKID002311,0
FKID002312,-1
FKID002313,51
FKID002314,12
FKID002315,-1
FKID002316,-1
FKID002317,12
FKID002318,12
FKID002319,0
FKID002320,-1
FKID002321,76
FKID002322,76
FKID002323,76
FKID002324,76
FKID002325,76
FKID002326,76
FKID002327,-1
FKID002328,-1
FKID002329,-1
FKID002330,12
FKID002331,12
FKID002332,12
FKID002333,12
FKID002334,12
FKID002335,0
FKID002336,4
FKID002337,7
FKID002338,4
FKID002339,4
FKID002340,4
FKID002341,4
FKID002342,7
FKID002343,-1
FKID002344,-1
FKID002345,12
FKID002346,12
FKID002347,12
FKID002348,12
FKID002349,-1
FKID002350,12
FKID002351,12
FKID002352,12
FKID002353,12
FKID002354,12
FKID002355,-1
FKID002356,82
FKID002357,88
FKID002358,88
FKID002359,12
FKID002360,35
FKID002361,33
FKID002362,57
FKID002363,57
FKID002364,57
FKID002365,57
FKID002366,57
FKID002367,57
FKID002368,67
FKID002369,16
FKID002370,16
FKID002371,32
FKID002372,32
FKID002373,12
FKID002374,-1
FKID002375,24
FKID002376,-1
FKID002377,-1
FKID002378,10
FKID002379,10
FKID002380,-1
FKID002381,88
FKID002382,-1
FKID002383,88
FKID002384,88
FKID002385,-1
FKID002386,24
FKID002387,-1
FKID002388,-1
FKID002389,24
FKID002390,32
FKID002391,32
FKID002392,24
FKID002393,24
FKID002394,67
FKID002395,24
FKID002396,32
FKID002397,-1
FKID002398,24
FKID002399,32
FKID002400,-1
FKID002401,32
FKID002402,-1
FKID002403,-1
FKID002404,108
FKID002405,108
FKID002406,5
FKID002407,34
FKID002408,88
FKID002409,57
FKID002410,57
FKID002411,57
FKID002412,57
FKID002413,57
FKID002414,57
FKID002415,57
FKID002416,57
FKID002417,-1
FKID002418,24
FKID002419,32
FKID002420,71
FKID002421,-1
FKID002422,0
FKID002423,0
FKID002424,-1
FKID002425,0
FKID002426,0
FKID002427,0
FKID002428,-1
FKID002429,0
FKID002430,-1
FKID002431,-1
FKID002432,-1
FKID002433,0
FKID002434,-1
FKID002435,0
FKID002436,32
FKID002437,0
FKID002438,-1
FKID002439,-1
FKID002440,-1
FKID002441,-1
FKID002442,-1
FKID002443,-1
FKID002444,67
FKID002445,71
FKID002446,32
FKID002447,71
FKID002448,106
FKID002449,32
FKID002450,32
FKID002451,32
FKID002452,32
FKID002453,57
FKID002454,57
FKID002455,32
FKID002456,32
FKID002457,32
FKID002458,32
FKID002459,32
FKID002460,67
FKID002461,32
FKID002462,32
FKID002463,-1
FKID002464,32
FKID002465,26
FKID002466,32
FKID002467,6
FKID002468,32
FKID002469,32
FKID002470,32
FKID002471,32
FKID002472,32
FKID002473,32
FKID002474,-1
FKID002475,12
FKID002476,69
FKID002477,69
FKID002478,69
FKID002479,69
FKID002480,69
FKID002481,69
FKID002482,0
FKID002483,0
FKID002484,0
FKID002485,0
FKID002486,73
FKID002487,73
FKID002488,0
FKID002489,-1
FKID002490,67
FKID002491,88
FKID002492,-1
FKID002493,12
FKID002494,53
FKID002495,73
FKID002496,-1
FKID002497,73
FKID002498,73
FKID002499,73
FKID002500,45
FKID002501,45
FKID002502,45
FKID002503,59
FKID002504,45
FKID002505,59
FKID002506,0
FKID002507,8
FKID002508,0
FKID002509,7
FKID002510,73
FKID002511,67
FKID002512,123
FKID002513,123
FKID002514,78
FKID002515,-1
FKID002516,-1
FKID002517,67
FKID002518,77
FKID002519,-1
FKID002520,37
FKID002521,32
FKID002522,32
FKID002523,32
FKID002524,32
FKID002525,-1
FKID002526,32
FKID002527,32
FKID002528,71
FKID002529,71
FKID002530,-1
FKID002531,-1
FKID002532,-1
FKID002533,12
FKID002534,57
FKID002535,57
FKID002536,0
FKID002537,16
FKID002538,0
FKID002539,0
FKID002540,-1
FKID002541,-1
FKID002542,6
FKID002543,6
FKID002544,14
FKID002545,-1
FKID002546,-1
FKID002547,138
FKID002548,0
FKID002549,16
FKID002550,16
FKID002551,12
FKID002552,16
FKID002553,80
FKID002554,57
FKID002555,57
FKID002556,57
FKID002557,57
FKID002558,40
FKID002559,16
FKID002560,12
FKID002561,16
FKID002562,-1
FKID002563,-1
FKID002564,60
FKID002565,4
FKID002566,-1
FKID002567,61
FKID002568,12
FKID002569,-1
FKID002570,12
FKID002571,12
FKID002572,12
FKID002573,12
FKID002574,43
FKID002575,35
FKID002576,38
FKID002577,50
FKID002578,33
FKID002579,51
FKID002580,54
FKID002581,26
FKID002582,78
FKID002583,-1
FKID002584,9
FKID002585,57
FKID002586,57
FKID002587,117
FKID002588,57
FKID002589,9
FKID002590,17
FKID002591,9
FKID002592,-1
FKID002593,9
FKID002594,84
FKID002595,12
FKID002596,12
FKID002597,67
FKID002598,73
FKID002599,72
FKID002600,96
FKID002601,4
FKID002602,73
FKID002603,15
FKID002604,6
FKID002605,6
FKID002606,6
FKID002607,6
FKID002608,56
FKID002609,-1
FKID002610,-1
FKID002611,-1
FKID002612,-1
FKID002613,-1
FKID002614,-1
FKID002615,16
FKID002616,138
FKID002617,-1
FKID002618,52
FKID002619,10
FKID002620,-1
FKID002621,77
FKID002622,13
FKID002623,-1
FKID002624,79
FKID002625,12
FKID002626,-1
FKID002627,67
FKID002628,-1
FKID002629,-1
FKID002630,57
FKID002631,75
FKID002632,-1
FKID002633,75
FKID002634,-1
FKID002635,79
FKID002636,4
FKID002637,57
FKID002638,80
FKID002639,12
FKID002640,57
FKID002641,57
FKID002642,145
FKID002643,97
FKID002644,145
FKID002645,138
FKID002646,-1
FKID002647,32
FKID002648,10
FKID002649,6
FKID002650,12
FKID002651,54
FKID002652,-1
FKID002653,32
FKID002654,21
FKID002655,32
FKID002656,32
FKID002657,9
FKID002658,21
FKID002659,9
FKID002660,16
FKID002661,9
FKID002662,9
FKID002663,32
FKID002664,32
FKID002665,9
FKID002666,71
FKID002667,9
FKID002668,51
FKID002669,9
FKID002670,9
FKID002671,32
FKID002672,32
FKID002673,46
FKID002674,0
FKID002675,57
FKID002676,9
FKID002677,67
FKID002678,12
FKID002679,32
FKID002680,32
FKID002681,71
FKID002682,6
FKID002683,6
FKID002684,7
FKID002685,21
FKID002686,32
FKID002687,21
FKID002688,32
FKID002689,13
FKID002690,13
FKID002691,57
FKID002692,57
FKID002693,4
FKID002694,4
FKID002695,71
FKID002696,4
FKID002697,78
FKID002698,53
FKID002699,21
FKID002700,-1
FKID002701,106
FKID002702,21
FKID002703,42
FKID002704,-1
FKID002705,21
FKID002706,12
FKID002707,13
FKID002708,101
FKID002709,53
FKID002710,-1
FKID002711,80
FKID002712,13
FKID002713,21
FKID002714,13
FKID002715,-1
FKID002716,-1
FKID002717,32
FKID002718,7
FKID002719,21
FKID002720,19
FKID002721,32
FKID002722,32
FKID002723,32
FKID002724,19
FKID002725,-1
FKID002726,32
FKID002727,49
FKID002728,0
FKID002729,49
FKID002730,-1
FKID002731,79
FKID002732,0
FKID002733,103
FKID002734,-1
FKID002735,4
FKID002736,4
FKID002737,32
FKID002738,37
FKID002739,12
FKID002740,26
FKID002741,32
FKID002742,32
FKID002743,-1
FKID002744,26
FKID002745,26
FKID002746,32
FKID002747,136
FKID002748,26
FKID002749,12
FKID002750,54
FKID002751,12
FKID002752,32
FKID002753,0
FKID002754,-1
FKID002755,76
FKID002756,57
FKID002757,57
FKID002758,12
FKID002759,-1
FKID002760,-1
FKID002761,37
FKID002762,130
FKID002763,124
FKID002764,-1
FKID002765,0
FKID002766,57
FKID002767,108
FKID002768,31
FKID002769,12
FKID002770,12
FKID002771,31
FKID002772,12
FKID002773,12
FKID002774,31
FKID002775,12
FKID002776,-1
FKID002777,57
FKID002778,31
FKID002779,21
FKID002780,32
FKID002781,0
FKID002782,-1
FKID002783,-1
FKID002784,72
FKID002785,12
FKID002786,0
FKID002787,9
FKID002788,32
FKID002789,32
FKID002790,7
FKID002791,12
FKID002792,-1
FKID002793,-1
FKID002794,0
FKID002795,0
FKID002796,0
FKID002797,60
FKID002798,-1
FKID002799,0
FKID002800,12
FKID002801,32
FKID002802,-1
FKID002803,73
FKID002804,37
FKID002805,73
FKID002806,0
FKID002807,32
FKID002808,73
FKID002809,-1
FKID002810,32
FKID002811,32
FKID002812,73
FKID002813,0
FKID002814,0
FKID002815,83
FKID002816,-1
FKID002817,-1
FKID002818,31
FKID002819,9
FKID002820,32
FKID002821,0
FKID002822,12
FKID002823,31
FKID002824,0
FKID002825,31
FKID002826,50
FKID002827,50
FKID002828,0
FKID002829,45
FKID002830,12
FKID002831,12
FKID002832,73
FKID002833,0
FKID002834,73
FKID002835,73
FKID002836,12
FKID002837,12
FKID002838,-1
FKID002839,97
FKID002840,29
FKID002841,-1
FKID002842,-1
FKID002843,32
FKID002844,51
FKID002845,-1
FKID002846,32
FKID002847,80
FKID002848,32
FKID002849,12
FKID002850,51
FKID002851,80
FKID002852,80
FKID002853,-1
FKID002854,0
FKID002855,0
FKID002856,12
FKID002857,21
FKID002858,12
FKID002859,21
FKID002860,21
FKID002861,12
FKID002862,32
FKID002863,32
FKID002864,32
FKID002865,32
FKID002866,51
FKID002867,51
FKID002868,12
FKID002869,120
FKID002870,21
FKID002871,21
FKID002872,21
FKID002873,-1
FKID002874,120
FKID002875,32
FKID002876,30
FKID002877,12
FKID002878,12
FKID002879,120
FKID002880,73
FKID002881,12
FKID002882,12
FKID002883,75
FKID002884,12
FKID002885,57
FKID002886,12
FKID002887,73
FKID002888,32
FKID002889,32
FKID002890,-1
FKID002891,-1
FKID002892,12
FKID002893,9
FKID002894,12
FKID002895,12
FKID002896,12
FKID002897,30
FKID002898,32
FKID002899,12
FKID002900,12
FKID002901,13
FKID002902,13
FKID002903,30
FKID002904,107
FKID002905,-1
FKID002906,32
FKID002907,32
FKID002908,9
FKID002909,30
FKID002910,12
FKID002911,30
FKID002912,9
FKID002913,30
FKID002914,-1
FKID002915,30
FKID002916,-1
FKID002917,30
FKID002918,12
FKID002919,30
FKID002920,12
FKID002921,69
FKID002922,78
FKID002923,-1
FKID002924,9
FKID002925,78
FKID002926,78
FKID002927,-1
FKID002928,12
FKID002929,12
FKID002930,78
FKID002931,57
FKID002932,78
FKID002933,66
FKID002934,66
FKID002935,52
FKID002936,32
FKID002937,-1
FKID002938,-1
FKID002939,-1
FKID002940,42
FKID002941,-1
FKID002942,-1
FKID002943,78
FKID002944,78
FKID002945,46
FKID002946,-1
FKID002947,66
FKID002948,-1
FKID002949,101
FKID002950,-1
FKID002951,-1
FKID002952,52
FKID002953,52
FKID002954,78
FKID002955,80
FKID002956,66
FKID002957,66
FKID002958,80
FKID002959,12
FKID002960,13
FKID002961,13
FKID002962,9
FKID002963,101
FKID002964,-1
FKID002965,12
FKID002966,-1
FKID002967,13
FKID002968,13
FKID002969,101
FKID002970,80
FKID002971,-1
FKID002972,66
FKID002973,0
FKID002974,12
FKID002975,-1
FKID002976,25
FKID002977,-1
FKID002978,-1
FKID002979,25
FKID002980,25
FKID002981,4
FKID002982,25
FKID002983,25
FKID002984,12
FKID002985,13
FKID002986,25
FKID002987,60
FKID002988,25
FKID002989,25
FKID002990,120
FKID002991,97
FKID002992,25
FKID002993,126
FKID002994,12
FKID002995,49
FKID002996,0
FKID002997,12
FKID002998,12
FKID002999,139
FKID003000,13
FKID003001,17
FKID003002,10
FKID003003,10
FKID003004,10
FKID003005,10
FKID003006,97
FKID003007,49
FKID003008,17
FKID003009,6
FKID003010,6
FKID003011,10
FKID003012,10
FKID003013,10
FKID003014,10
FKID003015,10
FKID003016,49
FKID003017,10
FKID003018,10
FKID003019,12
FKID003020,12
FKID003021,12
FKID003022,14
FKID003023,12
FKID003024,12
FKID003025,97
FKID003026,21
FKID003027,21
FKID003028,17
FKID003029,97
FKID003030,21
FKID003031,77
FKID003032,21
FKID003033,21
FKID003034,21
FKID003035,12
FKID003036,21
FKID003037,63
FKID003038,-1
FKID003039,71
FKID003040,71
FKID003041,-1
FKID003042,-1
FKID003043,-1
FKID003044,-1
FKID003045,17
FKID003046,-1
FKID003047,-1
FKID003048,0
FKID003049,-1
FKID003050,108
FKID003051,21
FKID003052,21
FKID003053,6
FKID003054,65
FKID003055,12
FKID003056,49
FKID003057,17
FKID003058,65
FKID003059,65
FKID003060,0
FKID003061,0
FKID003062,131
FKID003063,0
FKID003064,12
FKID003065,6
FKID003066,49
FKID003067,49
FKID003068,-1
FKID003069,6
FKID003070,6
FKID003071,0
FKID003072,69
FKID003073,47
FKID003074,47
FKID003075,47
FKID003076,153
FKID003077,12
FKID003078,57
FKID003079,-1
FKID003080,6
FKID003081,6
FKID003082,6
FKID003083,0
FKID003084,12
FKID003085,12
FKID003086,-1
FKID003087,11
FKID003088,18
FKID003089,26
FKID003090,20
FKID003091,12
FKID003092,0
FKID003093,-1
FKID003094,22
FKID003095,10
FKID003096,10
FKID003097,10
FKID003098,-1
FKID003099,0
FKID003100,-1
FKID003101,21
FKID003102,21
FKID003103,12
FKID003104,65
FKID003105,21
FKID003106,36
FKID003107,-1
FKID003108,65
FKID003109,18
FKID003110,-1
FKID003111,-1
FKID003112,-1
FKID003113,18
FKID003114,-1
FKID003115,3
FKID003116,21
FKID003117,0
FKID003118,-1
FKID003119,0
FKID003120,7
FKID003121,-1
FKID003122,0
FKID003123,23
FKID003124,57
FKID003125,153
FKID003126,21
FKID003127,21
FKID003128,12
FKID003129,21
FKID003130,3
FKID003131,3
FKID003132,21
FKID003133,10
FKID003134,108
FKID003135,78
FKID003136,23
FKID003137,23
FKID003138,3
FKID003139,69
FKID003140,12
FKID003141,0
FKID003142,10
FKID003143,69
FKID003144,3
FKID003145,3
FKID003146,3
FKID003147,23
FKID003148,23
FKID003149,3
FKID003150,-1
FKID003151,21
FKID003152,-1
FKID003153,12
FKID003154,0
FKID003155,109
FKID003156,57
FKID003157,57
FKID003158,7
FKID003159,57
FKID003160,57
FKID003161,69
FKID003162,-1
FKID003163,-1
FKID003164,21
FKID003165,83
FKID003166,-1
FKID003167,21
FKID003168,21
FKID003169,58
FKID003170,21
FKID003171,-1
FKID003172,108
FKID003173,21
FKID003174,21
FKID003175,21
FKID003176,21
FKID003177,21
FKID003178,21
FKID003179,21
FKID003180,21
FKID003181,21
FKID003182,-1
FKID003183,98
FKID003184,98
FKID003185,12
FKID003186,12
FKID003187,42
FKID003188,12
FKID003189,0
FKID003190,108
FKID003191,57
FKID003192,57
FKID003193,32
FKID003194,32
FKID003195,57
FKID003196,12
FKID003197,42
FKID003198,57
FKID003199,32
FKID003200,32
FKID003201,12
FKID003202,21
FKID003203,57
FKID003204,57
FKID003205,41
FKID003206,41
FKID003207,21
FKID003208,32
FKID003209,0
FKID003210,12
FKID003211,57
FKID003212,32
FKID003213,108
FKID003214,5
FKID003215,5
FKID003216,5
FKID003217,101
FKID003218,0
FKID003219,32
FKID003220,21
FKID003221,21
FKID003222,21
FKID003223,32
FKID003224,32
FKID003225,21
FKID003226,21
FKID003227,21
FKID003228,21
FKID003229,21
FKID003230,21
FKID003231,21
FKID003232,21
FKID003233,21
FKID003234,21
FKID003235,21
